64,"Côte d'Ivoire"
64,"IVORY COAST"
64,"Ivory Coast"
64,"Ivorycoast"
64,"Cote dIvoire"
65,"Mauritania"
65,"MAURITANIA"
65,"Mauritania, Islamic"
66,"CANADA"
66,"Canada"
67,"AUSTRALIA"
67,"Australia"
68,"Botswana"
68,"BOTSWANA"
68,"Bechuanaland"
69,"BURUNDI"
69,"Burundi"
70,"Cabo Verde"
70,"CAPE VERDE"
70,"Cape Verde"
70,"Capeverde"
71,"CENTR. AFR. REP."
71,"Centr. Afr. Rep."
71,"Central Afr. Rep."
71,"CENTRAL AFRICAN REPUBLIC"
71,"Central African Republic"
71,"Central African Rep."
71,"Cear"
72,"Chile"
72,"CHILE"
73,"COSTA RICA"
73,"Costa Rica"
73,"Costarica"
74,"East Timor"
74,"EAST TIMOR"
74,"Timor-Leste"
74,"TIMOR-LESTE (EAST TIMOR)"
74,"Timor-Leste (East Timor)"
74,"Timor Leste"
74,"Timore-Leste"
74,"Easttimor"
75,"ECUADOR"
75,"Ecuador"
76,"France"
76,"FRANCE"
77,"German Federal Republic"
77,"Germany"
77,"GERMANY"
77,"Germany (Prussia)"
77,"Germany:West"
77,"Germany, Federal Republic of"
78,"Guatemala"
78,"GUATEMALA"
79,"IRAN"
79,"Iran"
79,"Iran, Islamic Rep."
79,"IRAN, ISLAMIC REPUBLIC OF"
79,"Iran, Islamic Republic of"
79,"Iran (Islamic Republic of)"
79,"Iran (Persia)"
79,"Iran, I.R. of"
80,"Iraq"
80,"IRAQ"
81,"Ireland"
81,"IRELAND"
81,"Ireland:Republic"
82,"ITALY"
82,"Italy"
82,"Italy/Sardinia"
83,"Jordan"
83,"JORDAN"
84,"LATVIA"
84,"Latvia"
85,"LESOTHO"
85,"Lesotho"
85,"Basutoland"
86,"Liberia"
86,"LIBERIA"
87,"MALAWI"
87,"Malawi"
88,"Maldives"
88,"MALDIVES"
89,"MONGOLIA"
89,"Mongolia"
90,"Morocco"
90,"MOROCCO"
91,"Holland"
91,"HOLLAND"
91,"NETHERLANDS"
91,"Netherlands"
92,"PANAMA"
92,"Panama"
93,"Pap. New Guinea"
93,"PAPUA NEW GUINEA"
93,"Papua New Guinea"
93,"Papua New Guninea"
93,"Papua-New Guinea"
93,"Papuang"
94,"Qatar"
94,"QATAR"
95,"SIERRA LEONE"
95,"Sierra Leone"
95,"Sierraleone"
96,"Spain"
96,"SPAIN"
97,"Syria"
97,"SYRIA"
97,"Syria (Syrian Arab Republic)"
97,"SYRIA (SYRIAN ARAB REPUBLIC)"
97,"Syrian Arab Republic"
98,"TUNISIA"
98,"Tunisia"
99,"Turkey"
99,"TURKEY"
99,"Turkey (Ottoman Empire)"
99,"Turkey/Ottoman Empire"
100,"UKRAINE"
100,"Ukraine"
101,"England/GB/UK"
101,"ENGLAND/GB/UK"
101,"UK"
101,"United Kingdom"
101,"UNITED KINGDOM"
101,"United Kingdom (Great Britain)"
101,"UNITED KINGDOM (GREAT BRITAIN)"
101,"United Kingdom of Great Britain and Northern Ireland"
101,"Ireland:Northern"
102,"Uruguay"
102,"URUGUAY"
102,"Uraguay"
103,"Algeria"
103,"ALGERIA"
104,"Angola"
104,"ANGOLA"
105,"Armenia"
105,"ARMENIA"
106,"Azarbaijan"
106,"AZERBAIJAN"
106,"Azerbaijan"
106,"Azerbaijan, Rep. of"
107,"Belarus"
107,"BELARUS"
107,"Belarus (Byelorussia)"
108,"CAMEROON"
108,"Cameroon"
108,"Cameroon:British"
108,"Cameroon:French"
109,"CHAD"
109,"Chad"
110,"CHINA"
110,"China"
110,"China, People's Republic of"
110,"CHINA, PEOPLE'S REPUBLIC OF"
110,"China, Mainland"
111,"Congo, Dem. R."
111,"Congo, Dem. Rep."
111,"Congo DR"
111,"Congodr"
111,"Congo, Democratic Republic"
